"Price","AdSpend","Traffic","Sales","Predicted values 1","Predicted values 2","Predicted values 3","Residuals 1","Residuals 2","Residuals 3","Cook's distance 1","Cook's distance 2","Cook's distance 3"
90.44,10929.84,405.63,3727.9,3240.709917596111,3184.3952553606414,3696.5857671675726,487.19008240388996,543.5047446393597,31.314232832427326,0.0019433136257351077,0.003318628979047099,5.667976704764209e-05
97.02,22618.29,274.13,4346.57,3200.4067993699773,4478.881142041331,4221.464363226037,1146.1632006300235,-132.31114204133016,125.10563677396387,0.013574188472723049,0.0017976629781050288,0.0025913045273945976
95.01,7062.59,250.52,2905.93,3212.7182382202095,2719.817784881852,2442.159116607989,-306.7882382202087,186.1122151181489,463.7708833920111,0.0008925987103254371,0.0008617703717187001,0.010598774511771132
100.71,4516.82,311.96,2262.88,3177.8052026747746,2399.516956925362,2459.8215315808748,-914.9252026747733,-136.6369569253611,-196.9415315808747,0.010331162446736798,0.00089079692762498,0.0027823969699303478
94.29,13443.34,407.86,4371.4,3217.1283058680538,3449.668701552953,3955.894275294,1154.2716941319468,921.7312984470476,415.50572470599946,0.012285801931776533,0.012851683898018168,0.010879507431570307
85.71,14972.61,341.33,3290.77,3269.681612004867,3669.803179401594,3818.8337044347036,21.088387995134006,-379.0331794015934,-528.0637044347033,3.453081032115109e-06,0.0026375708806108153,0.00858910387788741
54.21,13180.09,317.28,3813.06,3462.6220715980608,3635.250151127366,3678.085875494251,350.43792840193976,177.809848872635,134.97412450574936,0.003615036039108109,0.0013087474150324438,0.0011297704402249682
104.71,12102.02,399.77,3986.12,3153.304826853416,3241.0237738296296,3710.970575681359,832.8151731465845,745.0962261703711,275.14942431864057,0.010535297338998191,0.011625160662979403,0.005029687483423996
71.34,12775.6,341.11,2965.69,3357.6992121430953,3497.1109019241217,3663.289645966099,-392.00921214309443,-531.4209019241208,-697.5996459660992,0.0018778054200355825,0.004941119870090342,0.014766913127266345
72.73,11448.05,270.52,3362.15,3349.1853315451735,3338.5921540791423,3142.6239939740067,12.964668454827446,23.55784592085852,219.52600602599367,1.9171245835922287e-06,8.569499397859353e-06,0.001393811130512674
92.4,21976.48,259.7,3943.32,3228.7047334436456,4430.702664749231,4102.98589141643,714.6152665563554,-487.38266474923,-159.66589141642868,0.0044101925547454955,0.02106970349386979,0.0038740300745339095
72.46,13217.7,371.0,3922.06,3350.8391069131153,3541.3885881527303,3861.2643298214307,571.2208930868856,380.67141184727046,60.795670178569395,0.003771095141912007,0.002525911063375167,0.00015493085882503223
99.54,12716.22,337.52,3599.89,3184.9715626025213,3338.707316596715,3479.11375994707,414.9184373974793,261.1826834032861,120.77624005293033,0.0020041246569080014,0.0011541472429222623,0.00041218713867811386
80.92,9160.5,153.54,2233.54,3299.020812050943,3034.280525164,2237.2245764859103,-1065.480812050942,-800.7405251639992,-3.6845764859092434,0.00940565460902159,0.009384769111432965,1.7258046321813865e-06
86.53,11000.89,304.31,3304.62,3264.6590349614885,3213.505379761692,3194.3168152947023,39.96096503851235,91.11462023830907,110.30318470529797,1.2409686064813932e-05,8.836563145338945e-05,0.00019375389030522135
90.15,10685.15,364.45,4025.81,3242.4861948431594,3158.1147925068335,3455.8117193183243,783.3238051568414,867.6952074931669,569.9982806816752,0.00499139780210322,0.008549196129193495,0.009907795864924707
61.48,11007.11,330.45,3562.39,3418.092638542743,3348.921256302033,3473.4259263811327,144.2973614572578,213.46874369796777,88.96407361886727,0.00042585878562925896,0.0012723510544420309,0.00034885018490229275
87.54,14877.17,279.15,3481.25,3258.4726900665955,3649.1033979174845,3471.851624516521,222.77730993340538,-167.8533979174839,9.398375483479768,0.00038799349463279127,0.0005088596574473802,2.807240894344892e-06
90.45,14654.25,379.42,4486.25,3240.6486666565575,3608.0916168380945,3957.97344892223,1245.6013333434435,878.1583831619064,528.2765510777698,0.012705855741700123,0.013651948556267293,0.012701902322648935
101.56,8634.62,272.84,1848.43,3172.598872812736,2863.4546741493873,2690.846491150515,-1324.1688728127347,-1015.024674149386,-842.4164911505143,0.02259824806537466,0.022863231813865178,0.02677906536046893
98.05,18370.61,412.25,4584.96,3194.0979525959774,3990.0563038795485,4485.668633259793,1390.8620474040235,594.9036961204527,99.2913667402075,0.020959713044252343,0.016630029675570156,0.0011030718455769923
81.95,11836.7,373.06,3559.14,3292.7119652769434,3333.2301532833285,3670.6184613772293,266.42803472305746,225.90984671667226,-111.47846137722911,0.0005744372545646929,0.0005630001381013481,0.0004214583362127236
69.87,11975.07,283.37,2416.38,3366.7031002574445,3413.93447409313,3282.6742126259805,-950.3231002574436,-997.5544740931293,-866.2942126259798,0.011895509767330462,0.017848236488741058,0.02206148995637485
122.41,13684.94,368.3,3667.88,3044.8906638439075,3325.93975704911,3615.5774115623726,622.9893361560938,341.9402429508915,52.302588437628245,0.014274886174693384,0.006315309464442891,0.0002591808351380333
87.67,7754.58,286.63,2569.77,3257.6764278524015,2838.0213294369582,2747.2522682231024,-687.9064278524005,-268.25132943695735,-177.48226822310218,0.0037037785649440035,0.0013844016467061246,0.0009436150754179991
96.7,3196.95,226.72,2064.63,3202.3668294356858,2270.910902813135,1893.507706040977,-1137.7368294356845,-206.28090281313396,171.12229395902372,0.01318545721654161,0.002493896282377783,0.003278542886993648
71.57,7309.21,301.85,2754.2,3356.2904405333675,2873.927627833383,2870.195320443421,-602.0904405333666,-119.72762783338257,-115.99532044342077,0.0043788635730798555,0.0004010378057411361,0.0005612387640449211
86.59,11708.86,329.8,3806.4,3264.291529324168,3293.7330366477026,3403.6532798627195,542.1084706758329,512.6669633522984,402.7467201372807,0.0022842811267617075,0.0027757730548375378,0.0028505086639025908
99.2,14388.67,335.12,4181.14,3187.0540945473367,3530.8211100794956,3647.621939524217,994.0859054526643,650.3188899205059,533.5180604757841,0.011313759496737802,0.009027868389334684,0.009662481455790869
87.08,11049.17,168.22,2538.12,3261.2902332860517,3216.040841840527,2481.9267583808846,-723.170233286051,-677.9208418405258,56.19324161911619,0.004074657819427403,0.004891551396627631,0.0003257974049511989
101.01,10003.44,299.43,2969.74,3175.9676744881726,3022.151815201595,2980.201993443763,-206.22767448817174,-52.41181520159405,-10.461993443762964,0.0005329413365030697,4.9796876146219623e-05,2.9878025501289245e-06
82.92,7367.34,293.2,3452.71,3286.770624140264,2819.5060066771375,2767.0304846015865,165.9393758597369,633.2039933228634,685.6795153984136,0.00021895383714405734,0.008625663456112792,0.015280793670241965
97.46,12739.46,333.06,3394.64,3197.7117580296276,3352.536831687202,3469.9142799425936,196.92824197037302,42.10316831279898,-75.27427994259371,0.00040881470388671987,2.7375613871091307e-05,0.0001424167882844446
75.39,14102.29,216.5,3368.34,3332.8925816239703,3626.2778085118325,3128.4116029370443,35.44741837603056,-257.9378085118317,239.9283970629568,1.266613040369296e-05,0.0011893909748118341,0.0038003398102551267
49.73,6890.65,338.66,2753.68,3490.062492517982,2943.7515379893994,3141.7138033504098,-736.3824925179814,-190.07153798939865,-388.03380335041004,0.019685953291544794,0.0023604261286754983,0.015687255130565982
66.11,11150.63,263.23,3184.23,3389.733453529521,3340.352292064421,3109.8032110908857,-205.50345352952016,-156.12229206442026,74.42678890911452,0.0006774231254129645,0.0005320869314038958,0.00022633190846365884
118.34,15371.25,278.31,3157.94,3069.819796242139,3539.688836904842,3346.755941144328,88.12020375786204,-381.7488369048409,-188.8159411443268,0.00023634371799839777,0.007709358388237036,0.0030348084722724117
110.45,7567.78,332.85,2829.34,3118.1467875497674,2694.2667912910147,2841.476194907149,-288.8067875497665,135.07320870898624,-12.136194907148665,0.0017127666267197008,0.0006749854958164192,8.639681687992379e-06
90.15,13445.12,408.44,3794.73,3242.4861948431594,3472.134373103534,3982.4675817882885,552.2438051568415,322.59562689646737,-187.7375817882882,0.0024808541872503964,0.0014133830731535289,0.00215825352281696
101.43,8682.15,241.03,2745.82,3173.39513502693,2869.561553082025,2529.671658802932,-427.57513502692876,-123.74155308202367,216.14834119706856,0.0023405558013382976,0.00033550882425258485,0.0023773143932671412
84.39,8267.3,235.52,2578.01,3277.7667360259147,2913.9952266394675,2552.3526212592806,-699.7567360259138,-335.9852266394661,25.65737874072023,0.0038255708640079164,0.001924985192221408,3.0176618065132915e-05
101.77,9815.87,297.92,2717.22,3171.3126030821145,2996.7238120501916,2947.893579825997,-454.0926030821137,-279.5038120501909,-230.67357982599697,0.0026863548829976895,0.0014953017740367096,0.0015380194715262224
73.01,9566.4,309.79,3442.99,3347.470305237678,3122.998982211283,3145.604510127153,95.5196947623222,319.991017788718,297.3854898728473,0.0001026635877277268,0.0018135219930381634,0.002342203378344006
97.1,13393.42,342.05,3270.64,3199.91679185355,3428.8780030489165,3589.207745620648,70.7232081464508,-158.23800304891566,-318.56774562064777,5.18694942820483e-05,0.00041592239388857014,0.002914642839187963
109.66,13900.21,241.01,2988.11,3122.9856117744857,3418.996460103682,3042.252085889281,-134.87561177448478,-430.8864601036803,-54.142085889279656,0.00035852846876753477,0.005778650584152951,0.00020334788822717843
95.0,7690.73,235.88,1731.19,3212.7794891597628,2791.3390980625163,2432.657394571254,-1481.5894891597618,-1060.1490980625151,-701.4673945712532,0.020809456827190903,0.024276154641189887,0.02583683418064715
90.06,12552.65,338.71,3347.74,3243.03745329914,3371.0762889047583,3521.2755852926834,104.70254670086068,-23.336288904757744,-173.53558529268338,8.900563887477832e-05,6.41818078331479e-06,0.0006323743870282344
110.49,4111.46,328.97,2344.17,3117.901783791554,2300.8038788894696,2450.5603448945753,-773.7317837915531,43.36612111053146,-106.390344894575,0.012318679998780545,0.00011869698304471134,0.00110867549398429
89.68,11768.57,211.29,2734.85,3245.364989002169,3283.9099297806983,2770.463319004266,-510.5149890021682,-549.0599297806973,-35.61331900426512,0.002099767033951575,0.0033087397645274303,7.305159543344176e-05
82.27,5644.5,331.43,2706.06,3290.7519352112345,2626.9828146404634,2786.808976186643,-584.691935211234,79.0771853595378,-80.7489761866431,0.0027491654373669335,0.00020564429597977525,0.0003463570201851641
130.0,9642.01,361.05,2349.42,2998.4012007228803,2825.1337718930617,3101.5579483092233,-648.9812007228794,-475.71377189306054,-752.1379483092227,0.021506115127335322,0.016018010497347426,0.0672998433939599
84.5,16558.03,209.07,3260.17,3277.0929756908276,3856.693496629713,3301.166040306565,-16.92297569082666,-596.523496629712,-40.99604030656361,2.2355208520820325e-06,0.009685737557400235,0.00015315928750450505
40.0,3000.0,246.4,2227.43,3549.6596567034353,2553.4109830671932,2295.3485628377966,-1322.2296567034348,-325.980983067193,-67.91856283779659,0.09627413937269277,0.014259129964680171,0.0009844955261000753
65.45,16309.71,290.41,4459.03,3393.7760155400447,3930.8832823135203,3808.9762510740993,1065.2539844599555,528.1467176864803,650.0537489259008,0.018847938376254845,0.010367541629320765,0.0244301837115291
72.44,12880.96,218.86,2622.51,3350.961608792222,3503.1830588159337,3026.5738880308527,-728.4516087922209,-880.6730588159323,-404.0638880308519,0.006138849972672476,0.01302799863126985,0.009947165281583539
80.02,15010.34,378.74,4083.81,3304.5333966107487,3704.694351346253,4051.351120706123,779.2766033892522,379.11564865374817,32.45887929387703,0.005155548904140304,0.0027827643634472017,5.026319375505535e-05
112.52,15340.59,186.68,3195.32,3105.467843062215,3567.497922038754,2895.2281386696613,89.85215693778622,-372.1779220387525,300.0918613303402,0.00018438317393485904,0.005810971955669123,0.012670688530920654
92.07,6134.7,358.89,2755.25,3230.7260144489073,2630.0558200883497,2928.2498060684475,-475.4760144489067,125.19417991165119,-172.99980606844778,0.0019327851645722178,0.00046285707020688117,0.0017437396963585847
81.63,15998.15,361.41,4305.08,3294.671995342652,3808.4259720557793,4057.131117363083,1010.4080046573488,496.6540279442216,247.94888263691698,0.008318078273432521,0.005937138863953615,0.0028048383546458652
103.88,16789.93,248.44,3160.31,3158.388654836348,3778.8609028139736,3423.454935972254,1.9213451636527232,-618.5509028139724,-263.1449359722529,5.3677525404928207e-08,0.015022446068030207,0.005493627908073167
53.35,13133.33,395.97,4332.58,3467.8896523996527,3634.5546766725065,4091.040506276192,864.6903476003478,698.0253233274938,241.53949372380768,0.022934350754992703,0.02093586686762673,0.005778380169118697
109.94,12284.95,340.95,3240.84,3121.2705854669907,3233.712195968571,3392.2874854957286,119.56941453301029,7.1278040314305,-151.44748549572793,0.0002859082116076262,1.4075090445086465e-06,0.0010385263916504039
85.58,5852.41,280.55,2499.1,3270.477874219061,2632.8383113138725,2523.3099873342944,-771.3778742190602,-133.73831131387163,-24.209987334293757,0.004621036856032282,0.0005500539457395908,2.7991721700674367e-05
119.17,9943.04,320.18,3540.35,3064.7359682592073,2917.6230041607705,2980.2966173472155,475.6140317407937,622.7269958392304,560.0533826527849,0.007161603506144532,0.017056339917813725,0.020770128391519326
78.78,16608.91,355.17,3934.22,3312.1285131153695,3893.2421560233397,4105.876024488569,622.0914868846311,40.97784397666134,-171.65602448856876,0.0034160859620629073,4.8274114683963795e-05,0.0014746164141374969
76.83,6406.75,258.6,2658.94,3324.0724463282813,2742.9629049259893,2516.7924843816495,-665.1324463282807,-84.02290492598834,142.14751561835104,0.004197784855579346,0.00020954562100129306,0.0010588712917085437
71.79,5011.81,383.21,2927.06,3354.9429198631924,2611.3545524398633,3049.938753238322,-427.8829198631918,315.7054475601373,-122.87875323832239,0.0021873044617267785,0.0044198936723506424,0.0014864308865415578
64.56,14160.56,230.44,3049.28,3399.2273491602973,3691.146670490859,3268.888703956698,-349.94734916029614,-641.866670490858,-219.6087039566973,0.002131838304410781,0.011476172045078793,0.0033898357922620332
93.5,7261.04,260.07,2596.55,3221.967130092772,2750.5168550299686,2522.07048885333,-625.4171300927711,-153.96685502996752,74.47951114667057,0.0035040150800069053,0.000547824690966862,0.0002365326902362007
72.89,11338.92,178.55,2848.23,3348.205316512319,3325.315318837401,2647.19378527494,-499.97531651231833,-477.0853188373997,201.03621472506083,0.0028291039305423627,0.003492006711773772,0.0039396236110702375
75.53,15089.18,306.36,3813.34,3332.035068470223,3737.8097862253217,3705.1192130029385,481.3049315297782,75.53021377467928,108.22078699706209,0.0023209319125108248,0.00012378050860397194,0.00038080444521232555
69.2,22367.76,384.33,5434.35,3370.8069132075216,4599.98079117184,4929.988122578177,2063.5430867924792,834.3692088281616,504.36187742182426,0.05806914253680378,0.07011902434166309,0.04341925495129556
49.8,16875.02,358.33,4613.27,3489.633735941108,4079.3612526745883,4314.341069439537,1123.636264058893,533.9087473254126,298.9289305604634,0.045689591651945104,0.01935827491064804,0.009907021499525742
74.68,10455.92,411.48,3596.23,3337.2413983322613,3215.2248615989065,3765.3614557590895,258.98860166773943,381.00513840109414,-169.13145575908987,0.0006978838631045354,0.002150010090261632,0.0020058198753526196
69.89,16847.63,287.14,3722.46,3366.5805983783375,3968.2094875410307,3824.4146106138287,355.8794016216632,-245.74948754102974,-101.95461061382831,0.0016664717932120914,0.0021807753845381173,0.0005942613088349866
72.18,9254.73,317.95,3147.85,3352.5541332206103,3092.001661995219,3159.729439465207,-204.70413322060946,55.848338004781816,-11.879439465206984,0.0004910221565527386,5.9926035672321056e-05,4.142318490524151e-06
73.64,3920.78,337.07,3009.82,3343.6114960458144,2477.272526578923,2680.382209518577,-333.7914960458135,532.5474734210777,329.43779048142324,0.0012164765393691912,0.01513428638689847,0.009388057465259428
77.51,11769.36,280.39,3298.59,3319.9073824386505,3349.4448685140824,3201.921516843696,-21.317382438649673,-50.85486851408134,96.66848315630469,4.198828849589328e-06,3.2449165392830034e-05,0.00020576390864393933
64.73,5976.24,299.67,2553.86,3398.1860831878894,2759.0496319781064,2754.4898461318458,-844.3260831878886,-205.18963197810567,-200.6298461318455,0.012299213152245433,0.0018672227049160086,0.0026616200267867165
104.64,14664.08,295.52,3090.67,3153.7335834302903,3532.9022878519454,3438.5672346202814,-63.06358343028912,-442.23228785194397,-347.8972346202807,6.01872707070447e-05,0.005417488041290196,0.005168487200372468
112.31,8476.85,321.06,2760.36,3106.754112792836,2787.695261474681,2866.49506417081,-346.3941127928351,-27.335261474679903,-106.13506417080934,0.0027111823961825064,2.6754019319154222e-05,0.0006125699549651696
51.27,11777.88,358.63,3433.36,3480.629847826759,3491.521741963589,3761.506394097427,-47.269847826758216,-58.16174196358803,-328.14639409742693,7.557708942270626e-05,0.00015486657401456969,0.008652917000230138
109.86,8652.06,369.53,3121.88,3121.760592983418,2820.805084989782,3153.542459004422,0.11940701658311714,301.07491501021957,-31.662459004422253,2.839480438232918e-10,0.0028605660433503664,6.507295412620558e-05
89.93,13348.07,205.49,2723.15,3243.833715513334,3462.2754348303224,2907.836907272655,-520.6837155133331,-739.1254348303212,-184.6869072726539,0.002195188865950391,0.007257362959019689,0.0023345212626636677
96.73,4742.91,356.34,2452.04,3202.1830766170256,2446.6434117424324,2739.472942656978,-750.1430766170247,5.39658825756846,-287.43294265697807,0.005739549327139386,1.2451467403490937e-06,0.0064362220653300505
79.63,14341.56,259.31,2977.45,3306.922183253331,3630.700192291768,3354.8957322777583,-329.4721832533303,-653.2501922917672,-377.44573227775805,0.0009323384197267266,0.007152678394596831,0.005238830927351897
102.39,14970.58,310.05,3640.81,3167.515044829804,3579.8743066343854,3560.371508672307,473.29495517019694,60.93569336561547,80.43849132769405,0.003013361356053147,9.917993500426914e-05,0.0002580518823567711
63.33,7551.28,320.51,3147.64,3406.761214725365,2945.780688429739,3040.5448525062675,-259.1212147253641,201.85931157026178,107.09514749373263,0.0012469386254940265,0.001465800121932174,0.0006317001644243303
94.76,11983.29,317.31,3770.9,3214.2495117090443,3281.0219410222653,3321.4297755883154,556.6504882909567,489.87805897773586,449.4702244116852,0.002909609991321472,0.003101890342509095,0.00394326825810078
120.41,16518.07,282.47,3354.0,3057.140851754586,3659.0383671866603,3479.8006058571054,296.8591482454148,-305.03836718665923,-125.80060585710443,0.0029568862885485476,0.0060470092430587805,0.0016211160254008703
103.57,8416.92,197.1,2411.57,3160.287433962503,2827.8766212268783,2258.561417881772,-748.7174339625024,-416.30662122687716,153.00858211822924,0.008019626483441379,0.004312555187938231,0.0021068575629456746
93.29,3000.0,407.97,3288.23,3223.2533998233935,2266.8401532332123,2843.17762618921,64.97660017660752,1021.3898467667884,445.05237381078916,3.754527762949539e-05,0.06178456623884709,0.029146845810942158
110.2,9691.25,258.37,3451.7,3119.678061038602,2937.212056417212,2679.3859806323817,332.0219389613983,514.4879435827888,772.314019367619,0.002234531620557309,0.007708263384246897,0.03221940475586235
56.25,20414.97,204.07,3910.54,3450.1268799291684,4447.438844877346,3847.409055352515,460.41312007083235,-536.8988448773459,63.130944647485876,0.005649949048599553,0.02616924803350147,0.0008131462007592413
81.56,7272.87,263.12,2967.55,3295.1007519195255,2816.0710441014235,2606.657357874867,-327.55075191952466,151.4789558985773,360.89264212513365,0.0008755055344453422,0.0005130603208301101,0.005235144428697741
75.36,10008.58,355.46,3438.76,3333.0763344426305,3160.6713565812556,3419.497962365731,105.68366555737042,278.0886434187454,19.26203763426935,0.00011273571552926046,0.0011690768509589045,1.2192393120957968e-05
102.67,9937.99,377.19,3601.41,3165.800018522309,3005.7783766621387,3372.066172344265,435.60998147769186,595.6316233378622,229.3438276557352,0.0025899984564419086,0.0070040237517704955,0.00265764917094088
111.74,16980.12,293.41,3265.49,3110.2454163473794,3758.232326712506,3635.613988774471,155.244583652621,-492.742326712505,-370.1239887744705,0.0005289237378371975,0.012537648936647024,0.010890842559342348
104.88,10499.6,372.96,3244.46,3152.2635608810087,3057.7919322318503,3397.5735758607084,92.19643911899232,186.66806776815068,-153.1135758607083,0.00013027776159289832,0.0007382419359476325,0.0011665382769123663
72.66,8946.57,459.11,4064.56,3349.614088122047,3054.3590773469887,3865.08606663151,714.9459118779534,1010.2009226530122,199.47393336848896,0.005849998082389562,0.02020381322494014,0.005578529488497554
98.28,8886.36,297.68,2604.97,3192.689180986249,2909.735194197751,2866.7165784825675,-587.7191809862487,-304.76519419775,-261.7465784825676,0.0037833088943870627,0.001743608914305034,0.0019370172808688686
68.78,14175.02,327.89,4466.08,3373.3794526687643,3670.098522653607,3758.2547376135108,1092.7005473312363,795.9814773463944,707.8252623864894,0.016642809090063597,0.01473251819850783,0.01797635568769394
71.3,6273.76,296.86,2966.04,3357.944215901309,2757.56975025438,2734.5789400161375,-391.90421590130813,208.47024974562106,231.4610599838628,0.00188058688635809,0.0015097675095494196,0.002779296319343496
56.19,7701.58,242.55,2019.77,3450.4943855664887,3001.2771549086465,2687.61313720437,-1430.724385566488,-981.5071549086456,-667.8431372043699,0.054719814538185994,0.04502921383756475,0.03840840067974758
78.07,7006.05,319.12,3102.45,3316.4773298236605,2804.4809399522574,2891.7388539450103,-214.02732982365995,297.9690600477432,210.71114605498988,0.0004145342214724334,0.0022408906784945767,0.0017237101125786546
54.1,12480.98,316.66,3451.01,3463.2958319331483,3556.2994321791666,3600.5462286624575,-12.285831933147328,-105.28943217916546,-149.53622866245698,4.466797789607683e-06,0.00044898123370663476,0.0013573162861892142
99.51,9635.7,353.56,2776.34,3185.1553154211815,2988.3780230645157,3233.4354021772806,-408.8153154211806,-212.03802306451453,-457.0954021772805,0.0019427283155474095,0.0007931267890916514,0.007438973779623876
105.29,7219.43,301.2,2650.72,3149.7522723593192,2682.3810392155547,2667.0802241719093,-499.0322723593187,-31.661039215554062,-16.360224171909636,0.003900261599776147,3.2313263452944146e-05,1.2873397706944785e-05
77.91,17076.78,257.71,3586.08,3317.4573448565147,3951.1532302431788,3649.251478888006,268.6226551434859,-365.0732302431778,-63.171478888005524,0.0006568172103662371,0.004317856441555599,0.0002513997774635022
